group_id,subject,dataset_name,side_label,side_label_name,dataset_label,side_coeff_mean,side_coeff_abs_mean,side_recon_l1_mean,usage_b0,rep_b0,usage_b1,rep_b1,usage_b2,rep_b2
IMR:00304:x:group069,00304,IMR,0,Left,0,31.715744018554688,31.715744018554688,0.20494888722896576,3.297848394367975e-08,1.0459372106197407e-06,1.059835540218046e-06,3.36134726239834e-05,0.999998927116394,31.715709686279297
IMR:00305:x:group012,00305,IMR,0,Left,0,25.73246955871582,25.73246955871582,0.16628238558769226,8.578448955631757e-07,2.207446777902078e-05,1.3461968592309859e-05,0.0003464097098913044,0.9999856948852539,25.732101440429688
IMR:00306:x:group070,00306,IMR,0,Left,0,21.414138793945312,21.414138793945312,0.1383674591779709,7.605516202602303e-06,0.00016285403398796916,7.797221769578755e-05,0.0016696626553311944,0.9999144673347473,21.412307739257812
IMR:00307:x:group071,00307,IMR,0,Left,0,19.932443618774414,19.932443618774414,0.1287795454263687,1.9140095901093446e-05,0.0003815088712144643,0.00017299001046922058,0.00344811356626451,0.9998078942298889,19.928613662719727
IMR:00309:x:group072,00309,IMR,0,Left,0,37.26752853393555,37.26752853393555,0.24082504212856293,1.5885974757878785e-09,5.920310286455788e-08,9.61870512128371e-08,3.5846537684847135e-06,0.9999998807907104,37.26752471923828
IMR:00310:x:group014,00310,IMR,0,Left,0,28.04971694946289,28.04971694946289,0.18125809729099274,2.160613945534351e-07,6.0604611462622415e-06,4.785723376699025e-06,0.0001342381874565035,0.9999949932098389,28.049575805664062
IMR:00311:x:group073,00311,IMR,0,Left,0,37.38528823852539,37.38528823852539,0.24158602952957153,1.4780804358238697e-09,5.525846447085314e-08,8.991271727154526e-08,3.3614128369663376e-06,0.9999998807907104,37.385284423828125
IMR:00312:x:group015,00312,IMR,0,Left,0,33.44842529296875,33.44842529296875,0.21614567935466766,1.3997041747870753e-08,4.6817899601592217e-07,5.409324899119383e-07,1.8093340258928947e-05,0.9999994039535522,33.44840621948242
IMR:00313:x:group074,00313,IMR,0,Left,0,37.00202560424805,37.00202560424805,0.2391093671321869,1.6847496731031697e-09,6.23391471776813e-08,1.0014048967832423e-07,3.7054010135761928e-06,0.9999998807907104,37.00202178955078
IMR:00314:x:group075,00314,IMR,0,Left,0,38.95344161987305,38.95344161987305,0.25171956419944763,6.110540962112054e-10,2.3802659399052573e-08,4.5280518889967425e-08,1.7638320741752977e-06,1.0,38.95344161987305
IMR:00315:x:group076,00315,IMR,0,Left,0,36.38846206665039,36.38846206665039,0.2351444959640503,2.4830315581425566e-09,9.035370140964005e-08,1.3806122467485693e-07,5.02383545608609e-06,0.9999998807907104,36.388458251953125
IMR:00316:x:group077,00316,IMR,0,Left,0,20.80611801147461,20.80611801147461,0.1319989711046219,0.09367519617080688,0.19257736206054688,0.10800633579492569,0.22203998267650604,0.7983185052871704,20.391502380371094
